,2.0935493e-01,1.2215840e+02
,2.0945550e-01,1.2216633e+02
,2.0966899e-01,1.2218314e+02
,2.1038480e-01,1.2223939e+02
,2.1038480e-01,1.2223939e+02
,2.1068196e-01,1.2226268e+02
,2.1118692e-01,1.2230219e+02
,2.1150121e-01,1.2232673e+02
,2.1438976e-01,1.2255059e+02
,2.1602860e-01,1.2267627e+02
,2.1914818e-01,1.2291288e+02
,2.1925968e-01,1.2292127e+02
,2.2412794e-01,1.2328369e+02
,2.2466075e-01,1.2332288e+02
,2.2758577e-01,1.2353636e+02
,2.2981387e-01,1.2369714e+02
,2.3499453e-01,1.2406504e+02
,2.3499453e-01,1.2406504e+02
,2.3621797e-01,1.2415073e+02
,2.4087108e-01,1.2447266e+02
,2.4235448e-01,1.2457398e+02
,2.4487761e-01,1.2474491e+02
,2.4855408e-01,1.2499084e+02
,2.5046668e-01,1.2511734e+02
,2.5504385e-01,1.2541621e+02
,2.5628254e-01,1.2549616e+02
,2.6112366e-01,1.2580500e+02
,2.6483065e-01,1.2603763e+02
,2.6854008e-01,1.2626719e+02
,2.7263619e-01,1.2651701e+02
,2.7801832e-01,1.2683963e+02
,2.8088509e-01,1.2700893e+02
,2.8515292e-01,1.2725780e+02
,2.9191314e-01,1.2764448e+02
,2.9198417e-01,1.2764850e+02
,3.0230848e-01,1.2822195e+02
,3.0307735e-01,1.2826387e+02
,3.1142828e-01,1.2871245e+02
,3.1190544e-01,1.2873771e+02
,3.2119086e-01,1.2922184e+02
,3.2160834e-01,1.2924328e+02
,3.3223604e-01,1.2977982e+02
,3.3224319e-01,1.2978017e+02
,3.4089229e-01,1.3020429e+02
,3.4172808e-01,1.3024471e+02
,3.5103472e-01,1.3068814e+02
,3.5113639e-01,1.3069292e+02
,3.6070987e-01,1.3113685e+02
,3.6141870e-01,1.3116925e+02
,3.7071422e-01,1.3158833e+02
,3.7186639e-01,1.3163954e+02
,3.8144378e-01,1.3205920e+02
,3.9144770e-01,1.3248644e+02
,3.9224839e-01,1.3252017e+02
,3.9258024e-01,1.3253412e+02
,3.9268608e-01,1.3253857e+02
,3.9418334e-01,1.3260138e+02
,3.9473357e-01,1.3262440e+02
,3.9487455e-01,1.3263029e+02
,3.9638143e-01,1.3269315e+02
,3.9669174e-01,1.3270606e+02
,3.9796806e-01,1.3275907e+02
,3.9824568e-01,1.3277058e+02
,3.9887215e-01,1.3279652e+02
,3.9897348e-01,1.3280071e+02
,3.9967262e-01,1.3282961e+02
,3.9967515e-01,1.3282971e+02
,4.0015024e-01,1.3284932e+02
,4.0018828e-01,1.3285089e+02
,4.0077870e-01,1.3287522e+02
,4.0086148e-01,1.3287863e+02
,4.0139121e-01,1.3290042e+02
,4.0140884e-01,1.3290114e+02
,4.0187534e-01,1.3292031e+02
,4.0192494e-01,1.3292235e+02
,4.0211458e-01,1.3293013e+02
,4.0219354e-01,1.3293337e+02
,4.0308423e-01,1.3296988e+02
,4.0316311e-01,1.3297311e+02
,4.0371110e-01,1.3299553e+02
,4.0500688e-01,1.3304841e+02
,4.0516065e-01,1.3305468e+02
,4.0524056e-01,1.3305793e+02
,4.0555549e-01,1.3307075e+02
,4.0586441e-01,1.3308332e+02
,4.0623924e-01,1.3309855e+02
,4.0626663e-01,1.3309967e+02
,4.0743981e-01,1.3314725e+02
,4.0793327e-01,1.3316723e+02
,4.0830294e-01,1.3318218e+02
,4.0833550e-01,1.3318349e+02
,4.0843948e-01,1.3318769e+02
,4.0874253e-01,1.3319993e+02
,4.0883384e-01,1.3320362e+02
