,2.0935493e-01,8.7157131e+01
,2.0945550e-01,8.7161302e+01
,2.0966899e-01,8.7170151e+01
,2.1038480e-01,8.7199754e+01
,2.1038480e-01,8.7199754e+01
,2.1068196e-01,8.7212014e+01
,2.1118692e-01,8.7232807e+01
,2.1150121e-01,8.7245724e+01
,2.1438976e-01,8.7363548e+01
,2.1602860e-01,8.7429692e+01
,2.1914818e-01,8.7554224e+01
,2.1925968e-01,8.7558642e+01
,2.2412794e-01,8.7749387e+01
,2.2466075e-01,8.7770011e+01
,2.2758577e-01,8.7882369e+01
,2.2981387e-01,8.7966992e+01
,2.3499453e-01,8.8160622e+01
,2.3499453e-01,8.8160622e+01
,2.3621797e-01,8.8205726e+01
,2.4087108e-01,8.8375160e+01
,2.4235448e-01,8.8428488e+01
,2.4487761e-01,8.8518449e+01
,2.4855408e-01,8.8647885e+01
,2.5046668e-01,8.8714466e+01
,2.5504385e-01,8.8871764e+01
,2.5628254e-01,8.8913847e+01
,2.6112366e-01,8.9076391e+01
,2.6483065e-01,8.9198832e+01
,2.6854008e-01,8.9319649e+01
,2.7263619e-01,8.9451137e+01
,2.7801832e-01,8.9620935e+01
,2.8088509e-01,8.9710041e+01
,2.8515292e-01,8.9841023e+01
,2.9191314e-01,9.0044540e+01
,2.9198417e-01,9.0046653e+01
,3.0230848e-01,9.0348474e+01
,3.0307735e-01,9.0370537e+01
,3.1142828e-01,9.0606628e+01
,3.1190544e-01,9.0619926e+01
,3.2119086e-01,9.0874731e+01
,3.2160834e-01,9.0886013e+01
,3.3223604e-01,9.1168402e+01
,3.3224319e-01,9.1168589e+01
,3.4089229e-01,9.1391811e+01
,3.4172808e-01,9.1413080e+01
,3.5103472e-01,9.1646468e+01
,3.5113639e-01,9.1648984e+01
,3.6070987e-01,9.1882627e+01
,3.6141870e-01,9.1899679e+01
,3.7071422e-01,9.2120252e+01
,3.7186639e-01,9.2147206e+01
,3.8144378e-01,9.2368078e+01
,3.9144770e-01,9.2592942e+01
,3.9224839e-01,9.2610690e+01
,3.9258024e-01,9.2618036e+01
,3.9268608e-01,9.2620377e+01
,3.9418334e-01,9.2653432e+01
,3.9473357e-01,9.2665548e+01
,3.9487455e-01,9.2668650e+01
,3.9638143e-01,9.2701733e+01
,3.9669174e-01,9.2708530e+01
,3.9796806e-01,9.2736431e+01
,3.9824568e-01,9.2742488e+01
,3.9887215e-01,9.2756141e+01
,3.9897348e-01,9.2758348e+01
,3.9967262e-01,9.2773555e+01
,3.9967515e-01,9.2773610e+01
,4.0015024e-01,9.2783929e+01
,4.0018828e-01,9.2784754e+01
,4.0077870e-01,9.2797560e+01
,4.0086148e-01,9.2799353e+01
,4.0139121e-01,9.2810824e+01
,4.0140884e-01,9.2811206e+01
,4.0187534e-01,9.2821294e+01
,4.0192494e-01,9.2822366e+01
,4.0211458e-01,9.2826463e+01
,4.0219354e-01,9.2828169e+01
,4.0308423e-01,9.2847383e+01
,4.0316311e-01,9.2849083e+01
,4.0371110e-01,9.2860881e+01
,4.0500688e-01,9.2888715e+01
,4.0516065e-01,9.2892012e+01
,4.0524056e-01,9.2893725e+01
,4.0555549e-01,9.2900473e+01
,4.0586441e-01,9.2907086e+01
,4.0623924e-01,9.2915104e+01
,4.0626663e-01,9.2915690e+01
,4.0743981e-01,9.2940736e+01
,4.0793327e-01,9.2951249e+01
,4.0830294e-01,9.2959117e+01
,4.0833550e-01,9.2959810e+01
,4.0843948e-01,9.2962021e+01
,4.0874253e-01,9.2968464e+01
,4.0883384e-01,9.2970404e+01
,4.0894223e-01,9.2972706e+01
,4.0924027e-01,9.2979034e+01
,4.0929921e-01,9.2980285e+01
,4.0974677e-01,9.2989778e+01
,4.1021015e-01,9.2999595e+01
,4.1044600e-01,9.3004588e+01
,4.1056809e-01,9.3007171e+01
,4.1063543e-01,9.3008595e+01
,4.1097282e-01,9.3015729e+01
,4.1104970e-01,9.3017354e+01
,4.1111665e-01,9.3018768e+01
,4.1126176e-01,9.3021834e+01
,4.1143978e-01,9.3025593e+01
,4.1169183e-01,9.3030912e+01
,4.1188106e-01,9.3034903e+01
,4.1193153e-01,9.3035968e+01
,4.1209049e-01,9.3039319e+01
,4.1210464e-01,9.3039617e+01
,4.1253585e-01,9.3048701e+01
,4.1265809e-01,9.3051274e+01
,4.1284374e-01,9.3055181e+01
,4.1286109e-01,9.3055546e+01
,4.1361872e-01,9.3071471e+01
,4.1372550e-01,9.3073713e+01
,4.1430718e-01,9.3085916e+01
,4.1491776e-01,9.3098707e+01
,4.1513160e-01,9.3103183e+01
,4.1633940e-01,9.3128417e+01
,4.1640608e-01,9.3129808e+01
,4.1690121e-01,9.3140130e+01
,4.1720463e-01,9.3146449e+01
,4.1861382e-01,9.3175738e+01
,4.1893756e-01,9.3182453e+01
,4.1896622e-01,9.3183047e+01
,4.1994518e-01,9.3203319e+01
,4.2002423e-01,9.3204954e+01
,4.2011049e-01,9.3206737e+01
,4.2045751e-01,9.3213909e+01
,4.2191609e-01,9.3243989e+01
,4.2246622e-01,9.3255307e+01
,4.2258488e-01,9.3257746e+01
,4.2302934e-01,9.3266877e+01
,4.2348317e-01,9.3276190e+01
,4.2434673e-01,9.3293884e+01
,4.2498824e-01,9.3307005e+01
,4.2596190e-01,9.3326882e+01
,4.2653844e-01,9.3338630e+01
,4.2706273e-01,9.3349300e+01
,4.2795452e-01,9.3367419e+01
,4.2837059e-01,9.3375860e+01
,4.2939107e-01,9.3396527e+01
,4.2972714e-01,9.3403323e+01
,4.3066547e-01,9.3422268e+01
,4.3090491e-01,9.3427096e+01
,4.3102524e-01,9.3429521e+01
,4.3126071e-01,9.3434265e+01
,4.3366982e-01,9.3482651e+01
,4.3472806e-01,9.3503820e+01
,4.3503859e-01,9.3510023e+01
,4.3592634e-01,9.3527729e+01
,4.3635256e-01,9.3536218e+01
,4.3637909e-01,9.3536746e+01
,4.3695319e-01,9.3548165e+01
,4.3820825e-01,9.3573078e+01
,4.3993022e-01,9.3607143e+01
,4.4023839e-01,9.3613225e+01
,4.4047769e-01,9.3617945e+01
,4.4124982e-01,9.3633158e+01
,4.4169422e-01,9.3641901e+01
,4.4317257e-01,9.3670924e+01
,4.4337322e-01,9.3674856e+01
,4.4338748e-01,9.3675135e+01
