,2.0935493e-01,1.1782649e+02
,2.0945550e-01,1.1783901e+02
,2.0966899e-01,1.1786558e+02
,2.1038480e-01,1.1795448e+02
,2.1038480e-01,1.1795448e+02
,2.1068196e-01,1.1799129e+02
,2.1118692e-01,1.1805373e+02
,2.1150121e-01,1.1809252e+02
,2.1438976e-01,1.1844632e+02
,2.1602860e-01,1.1864494e+02
,2.1914818e-01,1.1901889e+02
,2.1925968e-01,1.1903215e+02
,2.2412794e-01,1.1960492e+02
,2.2466075e-01,1.1966685e+02
,2.2758577e-01,1.2000424e+02
,2.2981387e-01,1.2025835e+02
,2.3499453e-01,1.2083979e+02
,2.3499453e-01,1.2083979e+02
,2.3621797e-01,1.2097523e+02
,2.4087108e-01,1.2148401e+02
,2.4235448e-01,1.2164414e+02
,2.4487761e-01,1.2191428e+02
,2.4855408e-01,1.2230295e+02
,2.5046668e-01,1.2250288e+02
,2.5504385e-01,1.2297522e+02
,2.5628254e-01,1.2310159e+02
,2.6112366e-01,1.2358968e+02
,2.6483065e-01,1.2395734e+02
,2.6854008e-01,1.2432014e+02
,2.7263619e-01,1.2471497e+02
,2.7801832e-01,1.2522484e+02
,2.8088509e-01,1.2549241e+02
,2.8515292e-01,1.2588573e+02
,2.9191314e-01,1.2649685e+02
,2.9198417e-01,1.2650320e+02
,3.0230848e-01,1.2740951e+02
,3.0307735e-01,1.2747576e+02
,3.1142828e-01,1.2818470e+02
,3.1190544e-01,1.2822463e+02
,3.2119086e-01,1.2898976e+02
,3.2160834e-01,1.2902364e+02
,3.3223604e-01,1.2987160e+02
,3.3224319e-01,1.2987217e+02
,3.4089229e-01,1.3054246e+02
,3.4172808e-01,1.3060633e+02
,3.5103472e-01,1.3130715e+02
,3.5113639e-01,1.3131471e+02
,3.6070987e-01,1.3201629e+02
,3.6141870e-01,1.3206750e+02
,3.7071422e-01,1.3272984e+02
,3.7186639e-01,1.3281077e+02
,3.8144378e-01,1.3347401e+02
,3.9144770e-01,1.3414924e+02
,3.9224839e-01,1.3420254e+02
,3.9258024e-01,1.3422459e+02
,3.9268608e-01,1.3423162e+02
,3.9418334e-01,1.3433088e+02
,3.9473357e-01,1.3436726e+02
,3.9487455e-01,1.3437658e+02
,3.9638143e-01,1.3447592e+02
,3.9669174e-01,1.3449633e+02
,3.9796806e-01,1.3458011e+02
,3.9824568e-01,1.3459830e+02
,3.9887215e-01,1.3463930e+02
,3.9897348e-01,1.3464592e+02
,3.9967262e-01,1.3469159e+02
,3.9967515e-01,1.3469175e+02
,4.0015024e-01,1.3472274e+02
,4.0018828e-01,1.3472522e+02
,4.0077870e-01,1.3476367e+02
,4.0086148e-01,1.3476906e+02
,4.0139121e-01,1.3480350e+02
,4.0140884e-01,1.3480465e+02
,4.0187534e-01,1.3483494e+02
,4.0192494e-01,1.3483816e+02
,4.0211458e-01,1.3485046e+02
,4.0219354e-01,1.3485558e+02
,4.0308423e-01,1.3491328e+02
,4.0316311e-01,1.3491838e+02
,4.0371110e-01,1.3495381e+02
,4.0500688e-01,1.3503739e+02
,4.0516065e-01,1.3504729e+02
,4.0524056e-01,1.3505244e+02
,4.0555549e-01,1.3507270e+02
,4.0586441e-01,1.3509256e+02
,4.0623924e-01,1.3511664e+02
,4.0626663e-01,1.3511839e+02
,4.0743981e-01,1.3519360e+02
,4.0793327e-01,1.3522517e+02
,4.0830294e-01,1.3524880e+02
,4.0833550e-01,1.3525088e+02
,4.0843948e-01,1.3525752e+02
,4.0874253e-01,1.3527686e+02
,4.0883384e-01,1.3528269e+02
,4.0894223e-01,1.3528960e+02
,4.0924027e-01,1.3530861e+02
,4.0929921e-01,1.3531236e+02
,4.0974677e-01,1.3534087e+02
,4.1021015e-01,1.3537035e+02
,4.1044600e-01,1.3538534e+02
,4.1056809e-01,1.3539309e+02
,4.1063543e-01,1.3539737e+02
,4.1097282e-01,1.3541879e+02
,4.1104970e-01,1.3542367e+02
,4.1111665e-01,1.3542792e+02
,4.1126176e-01,1.3543712e+02
,4.1143978e-01,1.3544841e+02
,4.1169183e-01,1.3546438e+02
,4.1188106e-01,1.3547637e+02
,4.1193153e-01,1.3547957e+02
,4.1209049e-01,1.3548963e+02
,4.1210464e-01,1.3549052e+02
,4.1253585e-01,1.3551780e+02
,4.1265809e-01,1.3552553e+02
,4.1284374e-01,1.3553726e+02
,4.1286109e-01,1.3553836e+02
,4.1361872e-01,1.3558618e+02
,4.1372550e-01,1.3559291e+02
,4.1430718e-01,1.3562955e+02
,4.1491776e-01,1.3566796e+02
,4.1513160e-01,1.3568140e+02
,4.1633940e-01,1.3575718e+02
,4.1640608e-01,1.3576135e+02
,4.1690121e-01,1.3579235e+02
,4.1720463e-01,1.3581132e+02
,4.1861382e-01,1.3589927e+02
,4.1893756e-01,1.3591943e+02
,4.1896622e-01,1.3592122e+02
,4.1994518e-01,1.3598209e+02
,4.2002423e-01,1.3598700e+02
,4.2011049e-01,1.3599236e+02
,4.2045751e-01,1.3601389e+02
,4.2191609e-01,1.3610422e+02
,4.2246622e-01,1.3613820e+02
,4.2258488e-01,1.3614553e+02
,4.2302934e-01,1.3617294e+02
,4.2348317e-01,1.3620091e+02
,4.2434673e-01,1.3625404e+02
,4.2498824e-01,1.3629344e+02
,4.2596190e-01,1.3635313e+02
,4.2653844e-01,1.3638841e+02
,4.2706273e-01,1.3642045e+02
,4.2795452e-01,1.3647486e+02
,4.2837059e-01,1.3650020e+02
,4.2939107e-01,1.3656226e+02
,4.2972714e-01,1.3658267e+02
,4.3066547e-01,1.3663956e+02
,4.3090491e-01,1.3665405e+02
,4.3102524e-01,1.3666134e+02
,4.3126071e-01,1.3667558e+02
,4.3366982e-01,1.3682087e+02
,4.3472806e-01,1.3688444e+02
,4.3503859e-01,1.3690307e+02
,4.3592634e-01,1.3695624e+02
,4.3635256e-01,1.3698173e+02
,4.3637909e-01,1.3698331e+02
,4.3695319e-01,1.3701760e+02
,4.3820825e-01,1.3709241e+02
,4.3993022e-01,1.3719470e+02
,4.4023839e-01,1.3721297e+02
,4.4047769e-01,1.3722714e+02
,4.4124982e-01,1.3727282e+02
,4.4169422e-01,1.3729907e+02
,4.4317257e-01,1.3738623e+02
,4.4337322e-01,1.3739803e+02
,4.4338748e-01,1.3739887e+02
,4.4407092e-01,1.3743904e+02
,4.4413307e-01,1.3744269e+02
,4.4441914e-01,1.3745949e+02
,4.4449906e-01,1.3746418e+02
,4.4546636e-01,1.3752087e+02
,4.4697674e-01,1.3760916e+02
,4.4788720e-01,1.3766223e+02
,4.4814950e-01,1.3767750e+02
,4.5004435e-01,1.3778755e+02
,4.5030789e-01,1.3780282e+02
,4.5075290e-01,1.3782858e+02
,4.5089851e-01,1.3783700e+02
,4.5091283e-01,1.3783783e+02
,4.5115091e-01,1.3785160e+02
,4.5199367e-01,1.3790028e+02
,4.5402074e-01,1.3801699e+02
,4.5501476e-01,1.3807403e+02
,4.5519166e-01,1.3808417e+02
,4.5693040e-01,1.3818361e+02
,4.5857786e-01,1.3827748e+02
,4.5903445e-01,1.3830343e+02
,4.5913188e-01,1.3830897e+02
,4.5915406e-01,1.3831023e+02
,4.5971499e-01,1.3834207e+02
,4.5987490e-01,1.3835114e+02
,4.6329442e-01,1.3854436e+02
,4.6333163e-01,1.3854646e+02
,4.6416518e-01,1.3859334e+02
,4.6447223e-01,1.3861059e+02
,4.6710383e-01,1.3875795e+02
,4.6732632e-01,1.3877037e+02
,4.6952823e-01,1.3889297e+02
,4.7050030e-01,1.3894691e+02
,4.7061953e-01,1.3895352e+02
,4.7092476e-01,1.3897043e+02
,4.7096189e-01,1.3897249e+02
,4.7121474e-01,1.3898649e+02
,4.7121574e-01,1.3898654e+02
,4.7153215e-01,1.3900405e+02
,4.7191090e-01,1.3902499e+02
,4.7212464e-01,1.3903680e+02
,4.7222136e-01,1.3904215e+02
,4.7408079e-01,1.3914465e+02
,4.7461807e-01,1.3917419e+02
,4.7467217e-01,1.3917716e+02
,4.7496037e-01,1.3919299e+02
,4.7508051e-01,1.3919959e+02
,4.7530027e-01,1.3921165e+02
,4.7579721e-01,1.3923891e+02
,4.7600291e-01,1.3925018e+02
,4.7603222e-01,1.3925179e+02
,4.7603537e-01,1.3925196e+02
,4.7616464e-01,1.3925904e+02
,4.7649646e-01,1.3927721e+02
,4.7691007e-01,1.3929984e+02
